sample_id,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,split,source_dataset
fresh_visobert_09475,eo ngày xưa tan học lôi nhau đi mua áo quầnf ở vincom suốt 😂,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09263,"giao hàng chậm, nhưng chất liệu thì được cho hop 5star",1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_11570,ngưỡng mộ tình yêu đẹp này,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10217,Tâm Hoàng hay quá ne,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07602,Nhấn đầu nó xuống chứ sao nữa,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10424,"Tôi không thích cũng không biết thưởng thức loại nhạc này , nhưng khi nghe giọng thanh nhẹ nhàng bay bổng nghe hay đến nỗi da gà luôn",0,0,1,0,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01869,nguyễn viết thịnh,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06886,"Giá rất tốt, phục vụ khách hàng rất nhiệt tình. Tôi đã mua 2 lần và sẽ tiếp tục ủng hộ shop. Cảm ơn shop rất nhiều!!!",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09708,Bê lén tùng eii kkkkkkkkkkkkkkkkkkkkkk,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11777,Hồng Oanh ok m để mai t đi mua,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02785,bóng đá nữ ăn ké bóng đá nam đón tiếp,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09448,người nói xấu mình là người kh bằng mình 😀,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_05281,cayyy =))),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11947,VITAMIN E hu 79454885,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00565,hoài giang thành trend kìa,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11946,PT Ngọc Thi đừng gọi anh là chú,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02317,nhật người ta giỏi ní nuận nắm,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08604,"Máy đã mua. Dùng pin siêu khoẻ, wf 4G bắt siêu khỏe. Ai chơi game thì nên mua e C3 này. Chất. Đáng tiền",1,0,0,1,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00963,sale má cc,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10166,"tinh chất vitamin chị nhưng có chiết xuất thảo đậu khấu và bổ sung thêm vitamin em nữa, thực sự dùng cải thiện da khoẻ và sáng lên rất ổn luôn",1,1,1,0,0,1,positive,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_01292,ông già nuôi 😂 😂,1,1,0,0,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05535,cà khịa xíu má thầy vô chửi cm,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08073,Nhắn xog nv là phắn ngay cho bà,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09615,"Dùng tốt, sẽ mua tiếp nếu cần",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04122,hello than mến,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09349,Thoại Uyên Tuyết Mai Nguyễn Thị Nguyễn Quỳnh chắc lên kèo z quá,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07200,Vẫn chưa biết sai ở đâu làm hộc mặt trang giấy có 6đ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01194,bảo khoe khoe cố tình,0,0,0,0,1,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_01207,hung vu khổ thân chủ thớt )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05547,mạng đùa vui đính chánh,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06760,"nó lừa t người ta vệ xây mộ tổ nó mà, mả mẹ chúng nó",1,0,1,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_11295,Thùy Trần ra ngoài đi làm thì có nhiều cơ hội va chạm tiếp xúc hơn bn ạ kinh tế phụ thuộc thì k giám ngoại tình vì ngoại tình vì ngoại tình xong ck biết n li hôn thì còn cái nịt. Bây h thì kinh tế tự chủ rồi ra ngoài nhiều bạn hơn nhất là mấy bn bỏ ck bơm thêm vào là h mình có tiền có sắc thì phải chơi đề bù đắp lại thanh xuân nên chị chỉ cần sướng thôi chứ chưa nghĩ đến về sau lỡ có làm ăn thất bát a bồ trẻ a ý có theo mình nữa không không lấy ck thì sau này già xấu sức khỏe ốm yếu thì ai là ng ở bên bầu bạn không phải cứ tiền là đc đâu. Còn nếu lấy ck mới thì liệu ck mới có được như ck cũ k.,0,0,0,1,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_10403,Tuii cứ bị out ra hoài :((,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01619,học sinh bình thuận belike,0,0,0,0,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07472,Đổi tình lấy tiền đó,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00631,giáo án ms tui idol thầy =)),1,1,0,0,1,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_03501,mỹ linh đỗ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00344,sam cặp chồng,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_01146,cụ khõe lắm chúc mừng cụ quyền gọi ngọc trãng quyền,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07027,Noi gi thi noi chư trôm căp hk tha dc,0,0,0,0,1,0,negative,other,train,SEACrowd/ViSoBERT
fresh_visobert_11149,Xuốt ngày quát e,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05538,tương lai shopping giá thanh xuân,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06070,Thùy Trâm mua cặp đi kkkk,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05233,bọn cặc trả thù biểu tình,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11817,"Cảm thấy tò mò, gì mà đầu tư nhẹ như mây kkk, nghe thú vị á nghen",1,1,1,1,0,1,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08814,"Divide bài nào cũng xịn cả mà :)) nghe từ bài đầu Eraser đã đỉnh rồi, sau từ Perfect đến Galway girl đều làm MV rồi lên top Billboard hot , Pefect bản chỉnh thành Perfect Duet collab với Beyonce còn top BB :))) chưa kể Castle on the hill nổi sẵn rồi :)) Divide luôn là album xịn nhất trong lòng mình, cần Ed trở lại nghiêm túc với âm nhạc gấp 🥺",1,1,1,1,1,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_11221,Con muốn mẹ đọc tên quá đi,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_11996,Nhà vệ sinh của a thanh niên trong bài lặng lẽ sa pa ây sao,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01969,honda nhật bản =)),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09055,lừa đảo số tiền lớn như vậy thì khởi tối cả lũ chúng nó chứ,1,0,0,1,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_00695,kịp sự đời tử tử,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02208,đm quê cặc tham vọng sủa,1,0,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_05987,là cắt bỏ khúc hay,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07555,Joe Tee Cj Duo-ng tui bay cao bao nhiu?,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00573,đỉnh cao trí tuệ vn,1,0,0,1,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05030,khả năng khóa quần hỏng ))),0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_01290,lương 8 triệu,0,0,0,0,0,0,neutral,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08531,Co quan day bau ko shop,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09661,tại a sợ lạnh giống năm ấy,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_11731,Cảm ơn bạn Anh Thư Trần đa tham gia va chuc ban may măn nhe 😉,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03463,trần trang bond trc thời đại,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07587,Mới ngầu lần hồi tháng 6 vừa r kết quả thất nghiệp mấy tháng sau đó :,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10184,"Hồi trước tôi hỏi mẹ tôi là trước khi yêu bố ra mẹ có người yêu cũ không, mẹ bảo bố là tình đầu của mẹ. Rồi tôi hỏi ngày xưa ông bà nội có cấm cản gì bố mẹ không thì mẹ bảo là có =))))",1,1,0,0,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07492,"Tủ chạy êm, làm mát tốt. Nhân viên giao hàng nhiệt tình, vui vẻ",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10404,Nhìn đứng cạnh nhau cái tướng phu thê vậy mà 😗,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_10734,"Không có bồ cũng không sao, không đẹp mới có sao đó, mà hổng chừng không có bồ là do chưa đẹp chưa tự tin nha, vô đây để biết thiếu chỗ nào tân trang chỗ đó liền, không có bồ thì vẫn phải đẹp và tự tin đúng không mấy chế, link nè:",1,0,1,0,1,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_03421,lê phát nguyen cao cuong khoai lang phan lương trường linh chang chang nha ))),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06315,Hạnh phú đó e hg có ă cj,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10030,Gán biến bằng xong dùng đệ quy hay gì gì ấy 🙂,1,1,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06624,Sắp tự kỉ vì quá mệt mỏi thì gặp ngay quả ảnh đéo đỡ nổi 🙂,1,1,0,0,0,0,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_00877,thắc mắc liệu cột điện cột cột điện thể ngắn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00538,thầy ba sao tuần dùm dầu gội,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11321,Nam mô a di đa phât câu cho chau đươc binh an,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06434,"E làm ở vt dc ko c, vt có đảm bảo ko c ơi???",1,0,0,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_01804,bật lửa cháy cọng,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_10456,cau troi cho me con song lai,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10241,Khăn quàng thắp sáng bình minh,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09770,Ko ngờ anh ấy hot thế,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02999,tai danh hài,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09120,Xin cánh tay ae cùng chí hướng 😂,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_11058,Hoàng Thu Trang lại nữa,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00785,trẻ má trâu,1,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_04920,đào đứcanh,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07424,E ơi a sợ lắm khj đông về,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_06637,Chúc mừng mẹ mít giàh đc cúp,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00226,nghi vấn thầy chà trộn ttbl tu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01210,tư nha hùng câu chuyện hư cấu kkk,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05728,đùa tui ng chửi ng tui hề khó chịu êm tai,1,0,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_07766,"Sv RMIT bị các sv trg công tốt nghiệp ghen ăn tức ở đến như vậy sao a? /:) kiểu ko có tiền học RMIT xong quay ra ghét ra mặt Tiền bạc đâu phải là vấn đề, quan trọng là lối sống có đúng là người hay ko thôi /:))) Nghe cách nói nch thấy sặc mùi GATO",1,1,1,1,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01887,đồng chí dần hoàn thành xuất sắc nhiệm vụ đảng nhà nước giao tổ quốc ghi công đồng chí,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_10645,"Chào em, dịch vụ độn cằm bằng sụn Hàn quốc phí dao động từ 5,,-5,,, hiện tại mỹ viện đang có chương trình giảm % phí dịch vụ. Mỹ viện gửi em hình ảnh sau khi khách sử dụng dịch vụ tại mỹ viện để em tham khảo thêm nhé",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10567,Mai Nguyễn - Trùm Sỉ Vest Nam - Áo Dài e cho chị cái váy 8886764,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10337,Thuỳ Trang giờ có nè :>>,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00030,Mấy thằng chó ăn cứt lo chuyện bao đồng,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_03472,fb chổ chi chi đẹp nha chi hieu,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10879,Hình như người wen xã mình 😆😆😆,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06497,Linh Việt kiều đâu có ở Việt Nam đâu mà kiếm,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_10654,Ôi mẹ ơi Heuning Kai đáng tuổi cháu ổng luôn á. Dù có ủng hộ LGBT nhưng tôi không ủng hộ cái kiểu quấy rối tình dục mà bảo là dục vọng bình thường này 🙂. Tôi đọc tôi còn tức chứ fan nhóm chắc tức xN lần quá,1,1,1,0,1,1,neutral,anger,train,SEACrowd/ViSoBERT
fresh_visobert_05904,Úm ba la con gấu hiện ra,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05294,nhân vật lò john wich ))),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04201,ae thất lạc abe ak,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_10265,❌KHÔNG HỖ TRỢ NỢ XẤU❌,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_11979,"Kệ đẹp, chắc chắn, giao hàng nhanh, đóng hàng cẩn thận sẽ tiếp tục ủng hộ shop",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00716,khắc tiệp cặc việt tiệp khóa mõm,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01214,đm cặc chúng mày,1,0,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_05776,dòng họ vs hồ xuân hương )) tỉ vải chùi âm đạo hả cặc tiên thay áo cở áo hình tượng,1,0,0,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_07407,Mn nên mua jb của shop xinh lắm í ak mà rẻ hơn nhiều shop khác mk đã mua,1,1,1,0,1,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_10845,Chú đẹp trai quá đấy,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09271,trên điện thoại k được à bạn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08416,Coi ả ta có ghét khônggg 😘,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00319,tình đồng chí kiên trung sách lịch sử dạy giặc tra cặc dã man mồm,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02919,tom nguyễn đà nẵng ổn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11215,Yêu lâu nó vậy hả mn :>,1,1,0,0,0,0,positive,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_06488,Samahí Ramírez eres mala como la carne de puerco jajaja 😂 me hiciste reír,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08774,Đặng Hồng Duyên thấy gì chưa,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09483,Ủa sao mn cứ kiểu mỉa mai c vợ vậy ta???,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_09324,"Trường học còn xem là bang nào, trường nằm ở khu nào, chả có cái trend nào như này đang xảy ra ở đây cả, một vài trường hợp cũng đưa báo là nhiều 😖",1,0,0,1,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03850,mong ước trẻ con vô tư vô âu vô lo thoải mái,0,0,0,1,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_04305,trung đít bự,0,0,0,0,0,0,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_05490,khoái điệu cười ghê,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_02197,dần vẹt thoát covi9 dám vn hài ghê,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08776,"Ông Trần là bậc thánh minh,",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03350,mv tuyệt mãi ủng hộ tùng tp 🥰,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09793,Đang ơ bản home inside có cần lên bản chính thức ko nhỉ vì đang ngon chứ update cái lại chậm rì rì chán ngay,0,0,0,0,1,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_02858,đấng truyền thuyết,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10254,Đức Thắng cười cứt,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05589,mixi tộc trưởng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07176,Hơn năm roi đó,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_02638,ló mặt đối thủ giết,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01557,video vs ^ ^,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05918,rõ ràng :)),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09148,Long Hack cho con ghánh mẹ ah ạ.😄😄😄,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09296,"Sản phẩm giống với trong hình minh họa, thời gian ship hàng khá nhanh. Sẽ còn quay lại mua ủng hộ shop thêm",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06868,"lùn kiếm, đánh thì miss mà la thì to =]]",1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_11397,Nguyễn Hoa lm dì khó lắm chớ đâu phải chuyện đùa😅,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07181,Noo Mình hong có dẹo đou nka🌚,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09167,Nguyễn Tuyền nó quýnh bạc chi ngu dữ dằn để tên Dũng mang tiếng zậy chòi :))),1,1,1,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08708,hãy nghe bài hát này khi cần được an ủi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02842,nhạc thảm )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02617,cv lê văn tám bãi đậu xe ngầm cao ốc trống hàm nghi hoặc chỗ chuyển đổi công năng bãi đỗ xe office thuê bãi đổ xe thuê,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11691,Qua lời Thầy e mới hiểu rõ qui luật nhân quả 👍,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03467,stt ngu má cop đm,1,0,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_05099,best toán học )),0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00411,nguyễn trọng hiệp hiệp bmw 🤣 🤣,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06256,E muon 8đ ntn a,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03031,góc nhân vật độ =)) game vợ vắng,1,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03828,abe sena ko thể ngang =)),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11891,bạn đẹp đôi quá.,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05063,nguyễn tín,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06456,Jin Nguyen talkshow chất lượng cao 💞,1,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08781,Việt Mỹ Hilda Trần zô zô ck ơi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10011,"Mình mua điện thoại được 1 tuần, mình cũng khá thích. Nhìn chung máy khá đẹp, màn hình to, camera chụp đẹp có chụp góc rộng luôn. Pin cũng khá trâu ngày đầu tiên mình mua về mình sạc pin (nhưng sạc hơi lâu nha, tầm 2 tiếng 10 phút mới đầy á) nhưng sử dụng lâu lắm, mình sd đc 3 ngày luôn. Mấy hôm sau vì sd MXH cả ngày nên pin hao hụt xíu. Nhưng vẫn ok trong tầm giá .",0,1,1,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
