sample_id,is_sarcasm_positive,positive_selected_for_budget,sarcasm_target_mask,rationale_loss_mask
fresh_visobert_06812,0,0,1,1
fresh_visobert_01761,0,0,1,1
fresh_visobert_04293,0,0,1,1
fresh_visobert_02917,0,0,1,1
fresh_visobert_02188,0,0,1,1
fresh_visobert_05161,0,0,1,1
fresh_visobert_00839,0,0,1,1
fresh_visobert_08426,1,0,0,0
fresh_visobert_08715,0,0,1,1
fresh_visobert_03574,0,0,1,1
fresh_visobert_11442,0,0,1,1
fresh_visobert_07863,1,0,0,0
fresh_visobert_01156,0,0,1,1
fresh_visobert_09317,0,0,1,1
fresh_visobert_06030,0,0,1,1
fresh_visobert_06945,0,0,1,1
fresh_visobert_11872,0,0,1,1
fresh_visobert_08765,0,0,1,1
fresh_visobert_10230,0,0,1,1
fresh_visobert_04290,0,0,1,1
fresh_visobert_08552,1,1,1,1
fresh_visobert_02408,0,0,1,1
fresh_visobert_10545,0,0,1,1
fresh_visobert_00916,0,0,1,1
fresh_visobert_09563,0,0,1,1
fresh_visobert_10285,0,0,1,1
fresh_visobert_10791,1,1,1,1
fresh_visobert_09933,0,0,1,1
fresh_visobert_04954,0,0,1,1
fresh_visobert_04651,1,1,1,1
fresh_visobert_10468,0,0,1,1
fresh_visobert_09815,1,1,1,1
fresh_visobert_06954,0,0,1,1
fresh_visobert_06148,0,0,1,1
fresh_visobert_03137,0,0,1,1
fresh_visobert_09248,0,0,1,1
fresh_visobert_00299,0,0,1,1
fresh_visobert_09888,0,0,1,1
fresh_visobert_01634,0,0,1,1
fresh_visobert_09307,0,0,1,1
fresh_visobert_00469,0,0,1,1
fresh_visobert_08449,0,0,1,1
fresh_visobert_05306,0,0,1,1
fresh_visobert_04722,0,0,1,1
fresh_visobert_09884,0,0,1,1
fresh_visobert_03847,0,0,1,1
fresh_visobert_09602,0,0,1,1
fresh_visobert_03519,0,0,1,1
fresh_visobert_08124,0,0,1,1
fresh_visobert_02028,0,0,1,1
fresh_visobert_11368,1,0,0,0
fresh_visobert_02095,0,0,1,1
fresh_visobert_01631,0,0,1,1
fresh_visobert_06022,1,0,0,0
fresh_visobert_05991,0,0,1,1
fresh_visobert_06035,0,0,1,1
fresh_visobert_00964,0,0,1,1
fresh_visobert_07343,0,0,1,1
fresh_visobert_11194,0,0,1,1
fresh_visobert_07411,0,0,1,1
fresh_visobert_09716,0,0,1,1
fresh_visobert_00788,0,0,1,1
fresh_visobert_08362,1,0,0,0
fresh_visobert_11022,0,0,1,1
fresh_visobert_01940,0,0,1,1
fresh_visobert_01226,0,0,1,1
fresh_visobert_11333,0,0,1,1
fresh_visobert_08625,1,0,0,0
fresh_visobert_08382,0,0,1,1
fresh_visobert_11437,0,0,1,1
fresh_visobert_08842,0,0,1,1
fresh_visobert_00359,0,0,1,1
fresh_visobert_00650,0,0,1,1
fresh_visobert_09270,0,0,1,1
fresh_visobert_11369,0,0,1,1
fresh_visobert_08381,0,0,1,1
fresh_visobert_00021,0,0,1,1
fresh_visobert_03133,0,0,1,1
fresh_visobert_11108,0,0,1,1
fresh_visobert_06023,0,0,1,1
fresh_visobert_06984,0,0,1,1
fresh_visobert_04152,0,0,1,1
fresh_visobert_04770,0,0,1,1
fresh_visobert_06163,0,0,1,1
fresh_visobert_05681,0,0,1,1
fresh_visobert_05328,0,0,1,1
fresh_visobert_11494,0,0,1,1
fresh_visobert_04227,0,0,1,1
fresh_visobert_03529,0,0,1,1
fresh_visobert_00481,0,0,1,1
fresh_visobert_10529,0,0,1,1
fresh_visobert_06129,0,0,1,1
fresh_visobert_00937,0,0,1,1
fresh_visobert_10758,0,0,1,1
fresh_visobert_01837,0,0,1,1
fresh_visobert_11420,0,0,1,1
fresh_visobert_10718,1,1,1,1
fresh_visobert_01962,0,0,1,1
fresh_visobert_00449,0,0,1,1
fresh_visobert_07334,0,0,1,1
fresh_visobert_08143,0,0,1,1
fresh_visobert_01814,0,0,1,1
fresh_visobert_08623,0,0,1,1
fresh_visobert_00126,0,0,1,1
fresh_visobert_05478,0,0,1,1
fresh_visobert_09405,0,0,1,1
fresh_visobert_06947,0,0,1,1
fresh_visobert_04002,0,0,1,1
fresh_visobert_07042,0,0,1,1
fresh_visobert_07263,0,0,1,1
fresh_visobert_00692,0,0,1,1
fresh_visobert_11637,0,0,1,1
fresh_visobert_03717,0,0,1,1
fresh_visobert_08012,0,0,1,1
fresh_visobert_07665,0,0,1,1
fresh_visobert_10049,1,1,1,1
fresh_visobert_06231,0,0,1,1
fresh_visobert_07468,0,0,1,1
fresh_visobert_04147,1,0,0,0
fresh_visobert_02210,0,0,1,1
fresh_visobert_06171,1,0,0,0
fresh_visobert_02969,0,0,1,1
fresh_visobert_08190,0,0,1,1
fresh_visobert_02823,0,0,1,1
fresh_visobert_01608,0,0,1,1
fresh_visobert_04707,0,0,1,1
fresh_visobert_10086,0,0,1,1
fresh_visobert_11638,0,0,1,1
fresh_visobert_01628,0,0,1,1
fresh_visobert_07278,0,0,1,1
fresh_visobert_03786,0,0,1,1
fresh_visobert_08515,0,0,1,1
fresh_visobert_05412,0,0,1,1
fresh_visobert_09004,0,0,1,1
fresh_visobert_10078,0,0,1,1
fresh_visobert_06589,0,0,1,1
fresh_visobert_07287,0,0,1,1
fresh_visobert_11238,0,0,1,1
fresh_visobert_05377,0,0,1,1
fresh_visobert_11097,0,0,1,1
fresh_visobert_08052,0,0,1,1
fresh_visobert_00241,0,0,1,1
fresh_visobert_10478,0,0,1,1
fresh_visobert_04264,0,0,1,1
fresh_visobert_06952,0,0,1,1
fresh_visobert_10187,0,0,1,1
fresh_visobert_02278,0,0,1,1
fresh_visobert_01159,0,0,1,1
fresh_visobert_08384,0,0,1,1
fresh_visobert_10652,0,0,1,1
fresh_visobert_03622,0,0,1,1
fresh_visobert_07972,0,0,1,1
fresh_visobert_08411,0,0,1,1
fresh_visobert_11978,0,0,1,1
fresh_visobert_11279,0,0,1,1
fresh_visobert_02190,0,0,1,1
fresh_visobert_10937,1,1,1,1
fresh_visobert_08315,0,0,1,1
fresh_visobert_09873,1,1,1,1
fresh_visobert_04356,0,0,1,1
fresh_visobert_03646,0,0,1,1
fresh_visobert_02270,0,0,1,1
fresh_visobert_08937,1,0,0,0
fresh_visobert_09038,0,0,1,1
fresh_visobert_06837,0,0,1,1
fresh_visobert_06746,0,0,1,1
fresh_visobert_03796,0,0,1,1
fresh_visobert_05579,0,0,1,1
fresh_visobert_06667,0,0,1,1
fresh_visobert_03150,0,0,1,1
fresh_visobert_05312,0,0,1,1
fresh_visobert_03787,0,0,1,1
fresh_visobert_03810,0,0,1,1
fresh_visobert_05436,0,0,1,1
fresh_visobert_00988,0,0,1,1
fresh_visobert_03084,0,0,1,1
fresh_visobert_01656,0,0,1,1
fresh_visobert_07376,0,0,1,1
fresh_visobert_11328,0,0,1,1
fresh_visobert_06394,0,0,1,1
fresh_visobert_08557,0,0,1,1
fresh_visobert_09259,0,0,1,1
fresh_visobert_04796,0,0,1,1
fresh_visobert_03264,0,0,1,1
fresh_visobert_01481,0,0,1,1
fresh_visobert_10982,1,0,0,0
fresh_visobert_09930,0,0,1,1
fresh_visobert_04242,0,0,1,1
fresh_visobert_05098,0,0,1,1
fresh_visobert_07340,0,0,1,1
fresh_visobert_07953,0,0,1,1
fresh_visobert_06170,0,0,1,1
fresh_visobert_10233,0,0,1,1
fresh_visobert_09322,1,1,1,1
fresh_visobert_10660,0,0,1,1
fresh_visobert_07338,0,0,1,1
fresh_visobert_03544,0,0,1,1
fresh_visobert_08022,0,0,1,1
fresh_visobert_11995,0,0,1,1
fresh_visobert_00793,0,0,1,1
fresh_visobert_07240,1,1,1,1
fresh_visobert_02239,0,0,1,1
fresh_visobert_02440,0,0,1,1
fresh_visobert_08218,0,0,1,1
fresh_visobert_04819,0,0,1,1
fresh_visobert_03372,0,0,1,1
fresh_visobert_09920,0,0,1,1
fresh_visobert_00699,0,0,1,1
fresh_visobert_00732,1,1,1,1
fresh_visobert_01540,0,0,1,1
fresh_visobert_07460,0,0,1,1
fresh_visobert_04378,0,0,1,1
fresh_visobert_04587,0,0,1,1
fresh_visobert_03625,0,0,1,1
fresh_visobert_08341,0,0,1,1
fresh_visobert_04885,0,0,1,1
fresh_visobert_07375,0,0,1,1
fresh_visobert_11914,0,0,1,1
fresh_visobert_07447,0,0,1,1
fresh_visobert_02594,0,0,1,1
fresh_visobert_02100,0,0,1,1
fresh_visobert_10633,0,0,1,1
fresh_visobert_05945,1,0,0,0
fresh_visobert_03418,0,0,1,1
fresh_visobert_07463,0,0,1,1
fresh_visobert_00498,0,0,1,1
fresh_visobert_05856,0,0,1,1
fresh_visobert_05905,0,0,1,1
fresh_visobert_04667,0,0,1,1
fresh_visobert_08719,0,0,1,1
fresh_visobert_01847,0,0,1,1
fresh_visobert_05058,0,0,1,1
fresh_visobert_09860,0,0,1,1
fresh_visobert_03416,0,0,1,1
fresh_visobert_03392,0,0,1,1
fresh_visobert_00710,0,0,1,1
fresh_visobert_00537,0,0,1,1
fresh_visobert_06763,0,0,1,1
fresh_visobert_02389,0,0,1,1
fresh_visobert_02901,0,0,1,1
fresh_visobert_07205,0,0,1,1
fresh_visobert_00073,0,0,1,1
fresh_visobert_04662,0,0,1,1
fresh_visobert_04868,0,0,1,1
fresh_visobert_00404,0,0,1,1
fresh_visobert_08845,1,1,1,1
fresh_visobert_07699,0,0,1,1
fresh_visobert_00045,1,0,0,0
fresh_visobert_02949,0,0,1,1
fresh_visobert_01209,0,0,1,1
fresh_visobert_03554,0,0,1,1
fresh_visobert_10769,0,0,1,1
fresh_visobert_01108,0,0,1,1
fresh_visobert_10736,0,0,1,1
fresh_visobert_08419,0,0,1,1
fresh_visobert_01269,0,0,1,1
fresh_visobert_08130,0,0,1,1
fresh_visobert_10589,0,0,1,1
fresh_visobert_01350,0,0,1,1
fresh_visobert_02236,0,0,1,1
fresh_visobert_10504,0,0,1,1
fresh_visobert_07696,0,0,1,1
fresh_visobert_04923,0,0,1,1
fresh_visobert_11760,0,0,1,1
fresh_visobert_09805,0,0,1,1
fresh_visobert_01781,0,0,1,1
fresh_visobert_10503,1,0,0,0
fresh_visobert_00607,0,0,1,1
fresh_visobert_02838,0,0,1,1
fresh_visobert_04509,0,0,1,1
fresh_visobert_02890,0,0,1,1
fresh_visobert_02660,0,0,1,1
fresh_visobert_09202,0,0,1,1
fresh_visobert_10687,0,0,1,1
fresh_visobert_06091,0,0,1,1
fresh_visobert_05859,0,0,1,1
fresh_visobert_04829,0,0,1,1
fresh_visobert_11737,0,0,1,1
fresh_visobert_06085,0,0,1,1
fresh_visobert_02996,0,0,1,1
fresh_visobert_02531,0,0,1,1
fresh_visobert_09486,0,0,1,1
fresh_visobert_01775,0,0,1,1
fresh_visobert_11193,0,0,1,1
fresh_visobert_01539,0,0,1,1
fresh_visobert_07890,0,0,1,1
fresh_visobert_04277,0,0,1,1
fresh_visobert_02084,0,0,1,1
fresh_visobert_01509,0,0,1,1
fresh_visobert_04571,0,0,1,1
fresh_visobert_05696,0,0,1,1
fresh_visobert_03043,0,0,1,1
fresh_visobert_09490,0,0,1,1
fresh_visobert_07897,0,0,1,1
fresh_visobert_10339,1,1,1,1
fresh_visobert_04903,0,0,1,1
fresh_visobert_01661,0,0,1,1
fresh_visobert_10007,0,0,1,1
fresh_visobert_09910,0,0,1,1
fresh_visobert_07966,0,0,1,1
fresh_visobert_09737,0,0,1,1
fresh_visobert_08967,0,0,1,1
fresh_visobert_10150,0,0,1,1
fresh_visobert_00212,0,0,1,1
fresh_visobert_01532,0,0,1,1
fresh_visobert_06531,1,0,0,0
fresh_visobert_09736,0,0,1,1
fresh_visobert_00332,0,0,1,1
fresh_visobert_05758,0,0,1,1
fresh_visobert_02390,0,0,1,1
fresh_visobert_04679,0,0,1,1
fresh_visobert_01536,0,0,1,1
fresh_visobert_00907,0,0,1,1
fresh_visobert_11320,0,0,1,1
fresh_visobert_06826,0,0,1,1
fresh_visobert_05594,0,0,1,1
fresh_visobert_08320,0,0,1,1
fresh_visobert_02613,0,0,1,1
fresh_visobert_03583,0,0,1,1
fresh_visobert_04979,0,0,1,1
fresh_visobert_07280,0,0,1,1
fresh_visobert_09046,0,0,1,1
fresh_visobert_03918,1,0,0,0
fresh_visobert_02337,0,0,1,1
fresh_visobert_02141,0,0,1,1
fresh_visobert_05070,0,0,1,1
fresh_visobert_01880,0,0,1,1
fresh_visobert_06866,1,0,0,0
fresh_visobert_00772,0,0,1,1
fresh_visobert_10674,0,0,1,1
fresh_visobert_05430,0,0,1,1
fresh_visobert_01882,0,0,1,1
fresh_visobert_05841,0,0,1,1
fresh_visobert_00683,0,0,1,1
fresh_visobert_11416,0,0,1,1
fresh_visobert_00640,1,1,1,1
fresh_visobert_06898,0,0,1,1
fresh_visobert_07058,0,0,1,1
fresh_visobert_08053,0,0,1,1
fresh_visobert_00994,0,0,1,1
fresh_visobert_10909,0,0,1,1
fresh_visobert_06252,0,0,1,1
fresh_visobert_00150,0,0,1,1
fresh_visobert_09292,0,0,1,1
fresh_visobert_01336,0,0,1,1
fresh_visobert_00186,0,0,1,1
fresh_visobert_10014,1,0,0,0
fresh_visobert_03917,0,0,1,1
fresh_visobert_11693,0,0,1,1
fresh_visobert_10889,0,0,1,1
fresh_visobert_00472,1,0,0,0
fresh_visobert_03094,0,0,1,1
fresh_visobert_05623,0,0,1,1
fresh_visobert_10510,0,0,1,1
fresh_visobert_02437,0,0,1,1
fresh_visobert_04841,0,0,1,1
fresh_visobert_06964,0,0,1,1
fresh_visobert_10949,0,0,1,1
fresh_visobert_10956,0,0,1,1
fresh_visobert_00930,0,0,1,1
fresh_visobert_05241,0,0,1,1
fresh_visobert_10671,0,0,1,1
fresh_visobert_07253,1,0,0,0
fresh_visobert_02356,0,0,1,1
fresh_visobert_03747,0,0,1,1
fresh_visobert_11087,0,0,1,1
fresh_visobert_02344,0,0,1,1
fresh_visobert_06648,0,0,1,1
fresh_visobert_02457,0,0,1,1
fresh_visobert_05871,0,0,1,1
fresh_visobert_10898,0,0,1,1
fresh_visobert_07528,0,0,1,1
fresh_visobert_03504,0,0,1,1
fresh_visobert_00715,0,0,1,1
fresh_visobert_08086,0,0,1,1
fresh_visobert_11916,0,0,1,1
fresh_visobert_10363,0,0,1,1
fresh_visobert_02644,0,0,1,1
fresh_visobert_11508,0,0,1,1
fresh_visobert_01141,0,0,1,1
fresh_visobert_00420,0,0,1,1
fresh_visobert_06777,1,0,0,0
fresh_visobert_10002,0,0,1,1
fresh_visobert_10559,0,0,1,1
fresh_visobert_01865,0,0,1,1
fresh_visobert_08200,0,0,1,1
fresh_visobert_10825,0,0,1,1
fresh_visobert_02505,0,0,1,1
fresh_visobert_05022,0,0,1,1
fresh_visobert_00701,0,0,1,1
fresh_visobert_08972,0,0,1,1
fresh_visobert_01914,0,0,1,1
fresh_visobert_00731,0,0,1,1
fresh_visobert_02366,0,0,1,1
fresh_visobert_07282,0,0,1,1
fresh_visobert_07570,0,0,1,1
fresh_visobert_09517,0,0,1,1
fresh_visobert_05126,0,0,1,1
fresh_visobert_03613,0,0,1,1
fresh_visobert_05159,0,0,1,1
fresh_visobert_00630,0,0,1,1
fresh_visobert_08210,0,0,1,1
fresh_visobert_11222,0,0,1,1
fresh_visobert_11958,0,0,1,1
fresh_visobert_04161,0,0,1,1
fresh_visobert_00273,0,0,1,1
fresh_visobert_06508,0,0,1,1
fresh_visobert_08867,1,0,0,0
fresh_visobert_03173,0,0,1,1
fresh_visobert_01388,0,0,1,1
fresh_visobert_07647,1,1,1,1
fresh_visobert_07764,1,0,0,0
fresh_visobert_11632,0,0,1,1
fresh_visobert_02846,0,0,1,1
fresh_visobert_04882,0,0,1,1
fresh_visobert_06383,0,0,1,1
fresh_visobert_02094,0,0,1,1
fresh_visobert_00564,0,0,1,1
fresh_visobert_11555,0,0,1,1
fresh_visobert_08249,0,0,1,1
fresh_visobert_09908,0,0,1,1
fresh_visobert_11116,0,0,1,1
fresh_visobert_01145,0,0,1,1
fresh_visobert_05104,0,0,1,1
fresh_visobert_10146,0,0,1,1
fresh_visobert_10661,0,0,1,1
fresh_visobert_09520,0,0,1,1
fresh_visobert_11443,0,0,1,1
fresh_visobert_00551,0,0,1,1
fresh_visobert_06472,0,0,1,1
fresh_visobert_08459,0,0,1,1
fresh_visobert_00435,0,0,1,1
fresh_visobert_05048,0,0,1,1
fresh_visobert_08009,0,0,1,1
fresh_visobert_01351,0,0,1,1
fresh_visobert_06460,0,0,1,1
fresh_visobert_08405,1,1,1,1
fresh_visobert_03769,0,0,1,1
fresh_visobert_06839,0,0,1,1
fresh_visobert_07989,0,0,1,1
fresh_visobert_08323,0,0,1,1
fresh_visobert_10221,0,0,1,1
fresh_visobert_00171,0,0,1,1
fresh_visobert_08150,0,0,1,1
fresh_visobert_05096,0,0,1,1
fresh_visobert_03215,0,0,1,1
fresh_visobert_04278,0,0,1,1
fresh_visobert_03346,0,0,1,1
fresh_visobert_08476,0,0,1,1
fresh_visobert_01396,0,0,1,1
fresh_visobert_10336,1,1,1,1
fresh_visobert_00267,0,0,1,1
fresh_visobert_08457,0,0,1,1
fresh_visobert_03564,1,1,1,1
fresh_visobert_11733,0,0,1,1
fresh_visobert_10378,0,0,1,1
fresh_visobert_07835,0,0,1,1
fresh_visobert_11365,0,0,1,1
fresh_visobert_11240,0,0,1,1
fresh_visobert_07451,0,0,1,1
fresh_visobert_02209,0,0,1,1
fresh_visobert_08083,0,0,1,1
fresh_visobert_06474,0,0,1,1
fresh_visobert_03395,0,0,1,1
fresh_visobert_05807,0,0,1,1
fresh_visobert_06580,0,0,1,1
fresh_visobert_10759,0,0,1,1
fresh_visobert_01001,0,0,1,1
fresh_visobert_03080,0,0,1,1
fresh_visobert_02162,0,0,1,1
fresh_visobert_03288,0,0,1,1
fresh_visobert_03261,0,0,1,1
fresh_visobert_02112,0,0,1,1
fresh_visobert_02702,0,0,1,1
fresh_visobert_06306,0,0,1,1
fresh_visobert_03085,0,0,1,1
fresh_visobert_01139,0,0,1,1
fresh_visobert_09267,0,0,1,1
fresh_visobert_01324,0,0,1,1
fresh_visobert_09556,0,0,1,1
fresh_visobert_05777,0,0,1,1
fresh_visobert_03420,0,0,1,1
fresh_visobert_11998,0,0,1,1
fresh_visobert_11106,1,0,0,0
fresh_visobert_02731,0,0,1,1
fresh_visobert_07445,0,0,1,1
fresh_visobert_03798,0,0,1,1
fresh_visobert_06811,0,0,1,1
fresh_visobert_05554,0,0,1,1
fresh_visobert_05037,0,0,1,1
fresh_visobert_09294,0,0,1,1
fresh_visobert_04238,0,0,1,1
fresh_visobert_11327,0,0,1,1
fresh_visobert_08872,0,0,1,1
fresh_visobert_08847,0,0,1,1
fresh_visobert_03990,0,0,1,1
fresh_visobert_08082,0,0,1,1
fresh_visobert_09866,0,0,1,1
fresh_visobert_10697,0,0,1,1
fresh_visobert_01117,0,0,1,1
fresh_visobert_02146,0,0,1,1
fresh_visobert_06236,0,0,1,1
fresh_visobert_09977,0,0,1,1
fresh_visobert_00177,0,0,1,1
fresh_visobert_05556,0,0,1,1
fresh_visobert_04772,0,0,1,1
fresh_visobert_10642,0,0,1,1
fresh_visobert_10963,1,1,1,1
fresh_visobert_07067,0,0,1,1
fresh_visobert_00714,0,0,1,1
fresh_visobert_06526,0,0,1,1
fresh_visobert_09345,0,0,1,1
fresh_visobert_02847,0,0,1,1
fresh_visobert_10924,0,0,1,1
fresh_visobert_02365,0,0,1,1
fresh_visobert_04605,1,0,0,0
fresh_visobert_00668,0,0,1,1
fresh_visobert_07191,0,0,1,1
fresh_visobert_04731,0,0,1,1
fresh_visobert_06869,0,0,1,1
fresh_visobert_09702,0,0,1,1
fresh_visobert_00271,0,0,1,1
fresh_visobert_06410,0,0,1,1
fresh_visobert_06421,0,0,1,1
fresh_visobert_08656,0,0,1,1
fresh_visobert_11652,0,0,1,1
fresh_visobert_08838,0,0,1,1
fresh_visobert_10893,0,0,1,1
fresh_visobert_11189,0,0,1,1
fresh_visobert_02889,0,0,1,1
fresh_visobert_00028,0,0,1,1
fresh_visobert_11387,0,0,1,1
fresh_visobert_05607,0,0,1,1
fresh_visobert_10682,0,0,1,1
fresh_visobert_04221,0,0,1,1
fresh_visobert_04864,0,0,1,1
fresh_visobert_02913,0,0,1,1
fresh_visobert_10392,1,0,0,0
fresh_visobert_03130,0,0,1,1
fresh_visobert_09175,0,0,1,1
fresh_visobert_08562,0,0,1,1
fresh_visobert_08436,0,0,1,1
fresh_visobert_00014,0,0,1,1
fresh_visobert_06103,0,0,1,1
fresh_visobert_08260,0,0,1,1
fresh_visobert_07875,0,0,1,1
fresh_visobert_04154,0,0,1,1
fresh_visobert_00781,0,0,1,1
fresh_visobert_01717,0,0,1,1
fresh_visobert_02975,0,0,1,1
fresh_visobert_01877,0,0,1,1
fresh_visobert_06391,0,0,1,1
fresh_visobert_03074,0,0,1,1
fresh_visobert_10863,0,0,1,1
fresh_visobert_01504,0,0,1,1
fresh_visobert_09808,0,0,1,1
fresh_visobert_09516,0,0,1,1
fresh_visobert_10293,0,0,1,1
fresh_visobert_00184,0,0,1,1
fresh_visobert_00456,0,0,1,1
fresh_visobert_02413,0,0,1,1
fresh_visobert_01949,0,0,1,1
fresh_visobert_08933,1,1,1,1
fresh_visobert_03891,0,0,1,1
fresh_visobert_06802,0,0,1,1
fresh_visobert_08327,0,0,1,1
fresh_visobert_01715,0,0,1,1
fresh_visobert_03169,0,0,1,1
fresh_visobert_11465,1,1,1,1
fresh_visobert_00340,0,0,1,1
fresh_visobert_11147,0,0,1,1
fresh_visobert_05012,0,0,1,1
fresh_visobert_01367,0,0,1,1
fresh_visobert_10271,0,0,1,1
fresh_visobert_02993,0,0,1,1
fresh_visobert_07634,0,0,1,1
fresh_visobert_10236,0,0,1,1
fresh_visobert_04724,0,0,1,1
fresh_visobert_11502,0,0,1,1
fresh_visobert_06665,0,0,1,1
fresh_visobert_02507,0,0,1,1
fresh_visobert_01543,0,0,1,1
fresh_visobert_10089,0,0,1,1
fresh_visobert_10600,1,0,0,0
fresh_visobert_00390,0,0,1,1
fresh_visobert_06179,0,0,1,1
fresh_visobert_08514,0,0,1,1
fresh_visobert_04522,0,0,1,1
fresh_visobert_07827,0,0,1,1
fresh_visobert_09067,0,0,1,1
fresh_visobert_00478,0,0,1,1
fresh_visobert_04736,0,0,1,1
fresh_visobert_03304,0,0,1,1
fresh_visobert_02602,0,0,1,1
fresh_visobert_08987,0,0,1,1
fresh_visobert_01343,0,0,1,1
fresh_visobert_11955,0,0,1,1
fresh_visobert_05264,0,0,1,1
fresh_visobert_02605,0,0,1,1
fresh_visobert_02677,0,0,1,1
fresh_visobert_10774,0,0,1,1
fresh_visobert_00999,0,0,1,1
fresh_visobert_03762,0,0,1,1
fresh_visobert_01796,0,0,1,1
fresh_visobert_03975,0,0,1,1
fresh_visobert_03203,0,0,1,1
fresh_visobert_11080,0,0,1,1
fresh_visobert_09257,0,0,1,1
fresh_visobert_03870,0,0,1,1
fresh_visobert_06367,0,0,1,1
fresh_visobert_08844,1,1,1,1
fresh_visobert_10384,0,0,1,1
fresh_visobert_05488,0,0,1,1
fresh_visobert_08152,0,0,1,1
fresh_visobert_10325,0,0,1,1
fresh_visobert_01594,0,0,1,1
fresh_visobert_00971,0,0,1,1
fresh_visobert_01475,0,0,1,1
fresh_visobert_09633,0,0,1,1
fresh_visobert_03722,0,0,1,1
fresh_visobert_04455,0,0,1,1
fresh_visobert_05283,0,0,1,1
fresh_visobert_06630,0,0,1,1
fresh_visobert_02265,0,0,1,1
fresh_visobert_02175,0,0,1,1
fresh_visobert_00362,1,0,0,0
fresh_visobert_00838,0,0,1,1
fresh_visobert_01671,0,0,1,1
fresh_visobert_05090,0,0,1,1
fresh_visobert_00218,0,0,1,1
fresh_visobert_06847,0,0,1,1
fresh_visobert_05713,0,0,1,1
fresh_visobert_04891,0,0,1,1
fresh_visobert_00308,0,0,1,1
fresh_visobert_11740,0,0,1,1
fresh_visobert_10327,0,0,1,1
fresh_visobert_06731,0,0,1,1
fresh_visobert_00672,0,0,1,1
fresh_visobert_11745,0,0,1,1
fresh_visobert_07034,0,0,1,1
fresh_visobert_04086,0,0,1,1
fresh_visobert_11375,0,0,1,1
fresh_visobert_08896,1,0,0,0
fresh_visobert_09642,0,0,1,1
fresh_visobert_11654,0,0,1,1
fresh_visobert_05010,0,0,1,1
fresh_visobert_02480,0,0,1,1
fresh_visobert_04095,0,0,1,1
fresh_visobert_10849,0,0,1,1
fresh_visobert_11973,0,0,1,1
fresh_visobert_10209,0,0,1,1
fresh_visobert_11425,0,0,1,1
fresh_visobert_11634,0,0,1,1
fresh_visobert_06972,0,0,1,1
fresh_visobert_08304,0,0,1,1
fresh_visobert_07534,0,0,1,1
fresh_visobert_07001,0,0,1,1
fresh_visobert_08834,1,0,0,0
fresh_visobert_06375,0,0,1,1
fresh_visobert_06882,1,1,1,1
fresh_visobert_04748,0,0,1,1
fresh_visobert_07490,1,1,1,1
fresh_visobert_10333,0,0,1,1
fresh_visobert_03358,0,0,1,1
fresh_visobert_11883,0,0,1,1
fresh_visobert_03856,0,0,1,1
fresh_visobert_04439,0,0,1,1
fresh_visobert_08696,1,0,0,0
fresh_visobert_09880,1,0,0,0
fresh_visobert_02127,0,0,1,1
fresh_visobert_00208,0,0,1,1
fresh_visobert_02159,0,0,1,1
fresh_visobert_09174,0,0,1,1
fresh_visobert_03222,0,0,1,1
fresh_visobert_03662,0,0,1,1
fresh_visobert_07037,0,0,1,1
fresh_visobert_06652,1,0,0,0
fresh_visobert_04307,0,0,1,1
fresh_visobert_05072,1,0,0,0
fresh_visobert_01427,0,0,1,1
fresh_visobert_01431,0,0,1,1
fresh_visobert_03537,0,0,1,1
fresh_visobert_06362,1,0,0,0
fresh_visobert_05202,0,0,1,1
fresh_visobert_10979,0,0,1,1
fresh_visobert_10343,0,0,1,1
fresh_visobert_05619,0,0,1,1
fresh_visobert_01998,0,0,1,1
fresh_visobert_10656,0,0,1,1
fresh_visobert_00773,0,0,1,1
fresh_visobert_03673,0,0,1,1
fresh_visobert_06992,0,0,1,1
fresh_visobert_07321,1,1,1,1
fresh_visobert_02891,0,0,1,1
fresh_visobert_06705,0,0,1,1
fresh_visobert_02859,0,0,1,1
fresh_visobert_09409,0,0,1,1
fresh_visobert_11858,0,0,1,1
fresh_visobert_03356,0,0,1,1
fresh_visobert_08505,0,0,1,1
fresh_visobert_05407,0,0,1,1
fresh_visobert_02804,0,0,1,1
fresh_visobert_01048,0,0,1,1
fresh_visobert_04988,0,0,1,1
fresh_visobert_11178,0,0,1,1
fresh_visobert_04807,0,0,1,1
fresh_visobert_03819,0,0,1,1
fresh_visobert_11830,0,0,1,1
fresh_visobert_00485,0,0,1,1
fresh_visobert_03334,0,0,1,1
fresh_visobert_06973,0,0,1,1
fresh_visobert_01361,0,0,1,1
fresh_visobert_03053,0,0,1,1
fresh_visobert_08702,0,0,1,1
fresh_visobert_00850,0,0,1,1
fresh_visobert_05001,0,0,1,1
fresh_visobert_06082,0,0,1,1
fresh_visobert_05189,0,0,1,1
fresh_visobert_08649,0,0,1,1
fresh_visobert_05633,0,0,1,1
fresh_visobert_00416,0,0,1,1
fresh_visobert_03335,0,0,1,1
fresh_visobert_06208,0,0,1,1
fresh_visobert_10452,0,0,1,1
fresh_visobert_00278,0,0,1,1
fresh_visobert_00400,0,0,1,1
fresh_visobert_11732,1,0,0,0
fresh_visobert_06579,0,0,1,1
fresh_visobert_08206,0,0,1,1
fresh_visobert_02843,0,0,1,1
fresh_visobert_04251,0,0,1,1
fresh_visobert_02907,0,0,1,1
fresh_visobert_01546,0,0,1,1
fresh_visobert_04554,0,0,1,1
