sample_id,source_row,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,source_dataset,annotation_batch,original_label,rubric,reannotation_version,annotation_role,annotation_provenance
fresh_visobert_08070,1766,Hoa Thanh suýt thì t ấn vô kkk,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04597,1767,thay nhời loài tương tự zậy rỗi hơi sưu tầm tiếp,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_023,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00743,1768,tèo tèo tú joker,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_008,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03640,1769,ước con gái đc vụ quân sự,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10360,1770,không muốn huhu,0,0,0,0,0,0,negative,sadness,SEACrowd/ViSoBERT,batch_104,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03153,1771,cực kì sức thuyệt phục,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_016,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05630,1772,chẳng nổi tiếng ý thức cộng đồng kém,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01286,1773,bệnh ngề nghiệp,0,0,0,0,0,0,negative,disgust,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04637,1774,toàn chửi ông bà vô tội,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_024,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06930,1775,Mấy chị sắm kem trộn chưa nè chăm bảy hủ,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01072,1776,giác ngộ tp hcm cặc giết sg 😆 😆 😆 😆,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05408,1777,lưu thị phương thảo nam sợ,0,0,0,0,0,0,negative,fear,SEACrowd/ViSoBERT,batch_028,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04352,1778,họp kín thông báo formosa,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_022,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11273,1779,Lương 8 chẹo tip chú chục chú kể lương chú chục chẹo tự nhiên thấy ngại ngang 🥲🥲🥲,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_057,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05201,1780,nguyễn thuận ý kiến thử cặc sáng tác mã bố,0,0,0,0,0,0,negative,other,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08220,1781,Lê đức Lê Đức Chấn Hưng,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_042,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10422,1782,Tạ Quang Đông chúc mừng đồng chí lên thứ trưởng 🙇🏻♂,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07307,1783,đẹp nhưng màu hơi không giống hình chút thui...,1,0,1,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_037,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05066,1784,tống tù tron,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02464,1785,k5 fan khánh phương nè,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06537,1786,con trai thất lạc của bà Baba Vanga rồi 🥲,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06063,1787,"Chúc mừng nhóm nhạc toàn cầu. BTS đến được Nhà Xanh, Nhà Trắng nhưng không bao giờ đến được nhà tôi =))) đừng quên BTS sẽ comeback vào h ngày /6 nhé",1,1,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_031,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11185,1788,Taqfm cao nhưng trường kao del cho gắn móng tay:))),1,1,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00925,1789,làm bộ liệu ae ky phut,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02088,1790,tưởng vs vong gà,1,0,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_011,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03409,1791,tường vs má ghế kiểu bạo dâm,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_018,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05718,1792,tiktok official hùa cặc chó mày hùa,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02529,1793,mười mới lạ toàn hụt mấy phút anh em,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09169,1794,cửa hàng giao hàng không đúng làm mất quy tính quá,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_046,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10133,1795,"Bạn nào chặt hộ con ciu của mình với, dạo này hư quá rồi",0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08622,1796,Lê Hải Long thế sao dân VN k ăn chó trong mấy trang trại nuôi mà phải lén lút trộm chó thế hả bạn,1,1,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_044,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08907,1797,Vũ Hà định có tiền cũng lm mà=((,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_045,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10765,1798,"Haha m kiểu thứ nha. Con t đứa, đứa nào cũng phải trải qua cảnh đẩy xe cùng mẹ kiếm chỗ đổ xăng nha. 😂😂😂",1,1,0,0,0,1,neutral,enjoyment,SEACrowd/ViSoBERT,batch_054,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04313,1799,đa số thực phẩm an toàn nhà hàng siêu thị lotte kfc dân nghèo thèm kiu nghèo,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_022,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06965,1800,"Jbl chính hãng thì ko có gì phải chê rồi vì đã phải dành dụm 1 năm tiền ăn vặt để mua đc em nó rất chất lượng chỉ đó 1 điều tiki nên cải thiện việc giao hàng và xử lý tình trạng đơn hàng nhanh giúp e 1 tý thì ổn hơn đấy ạ, phải gọi là QUÁ LÂU! e ko có ý so sánh gì nhưng phần xử lý và giao hàng tệ hơn các trang thương mại điện tử khác rất nhiều chỉ mong tiki khắc phục nếu muốn phát triển. em cảm ơn!",1,1,1,0,0,1,neutral,enjoyment,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01417,1801,haha khổ nhím,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_008,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04031,1802,thuyết phục chúc nốt tiếp,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_021,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01878,1803,dân chủ má bảo hiểm bắt buộc,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_010,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07965,1804,Anh nay xau qua,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_080,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10402,1805,Luis Emigdio Pinoargote Briones pobre que me rechaces ni más,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06415,1806,dạ được giảm còn 45k,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_065,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04274,1807,duyen huynh cty ))),0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_043,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08533,1808,Ủa gì zạy lát đi học 🙂,1,1,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_043,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11325,1809,Cảm ơn người thầy vĩ đại đã làm rạng rỡ bóng đá Việt Nam,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_057,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07344,1810,- này ở VN chắc hok còn cái bánh,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_037,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01047,1811,trịnh huế tỏ tình nhận lời đợi 🤣 🤣 🤣,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02899,1812,ta muôn ánh sao vàng rừng cờ tung bay rộn ràng bao mê say chân dồn sài gòn vững tin bao vui giải phóng ta vang tiếng bác hồ dậy non sông rạo rực hôm nay vui hội toàn dân,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_015,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07013,1813,Đào Minh ngán hông nà :)) . Năm nay chắc ăn ngon hơn mọi năm kkk,1,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_036,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04276,1814,sao băng 😂 😂,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_022,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02262,1815,đu cớ xây sb long thành thôi đạp sb tsn xay long,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_012,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09347,1816,JS Model là j vậy ạ,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_047,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03854,1817,mắt lé làm duyên nôn ghê )))))))))))) chốt đơn chốt đơn chốt đơn ))))))),0,0,0,0,0,0,neutral,disgust,SEACrowd/ViSoBERT,batch_020,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10840,1818,Một chiếc V.I.P hạnh phúc . Có 6 anh chồng . Xin vía có người yêu thôiiii🤣🤣🤣🤣🤣 vào xin vía chung cho vui Ngát ơiii . Đi lấy chồng thì cũng phải vác cả thanh xuân đi cùng,1,1,0,0,0,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00995,1819,nhìu chẳng nói chuyện =)),1,1,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05191,1820,cà khịa má chém,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_052,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10991,1821,Bảo Ngọc lại đúng vl :))),1,1,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06949,1822,Vote tâp chay bô đê chay nhanh bơt hêt hôn 😂,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06429,1823,Trân châu thơm và ngon. Mình luộc bằng nồi áp suất nên khá nhanh chín. Đây là lần thứ 2 mua lại. Sẽ tiếp tục ủng hộ shop,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03205,1824,da chua oi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09019,1825,ĐÀN ÔNG HAY TÁM CHUYỆN ĐÀN BÀ.,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_046,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06407,1826,5 đen M dồn đơn,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_065,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02375,1827,ngộ ghê ta cách ly an toàn lỡ bệnh lây bệnh khám cách ly chữa trị sống thà chết sống,0,0,0,0,0,0,neutral,disgust,SEACrowd/ViSoBERT,batch_012,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01747,1828,vn thi deo no no cặc trung quốc bon dien,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_009,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10990,1829,"Thôi thì chấp nhận của đi, bây h mấy em k nó ghê gớm lắm, k nai như 9x đâu :)))) thà mất tiền còn hơn ngồi bóc lịch chú ơi",1,1,0,1,0,1,negative,disgust,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06688,1830,Nguyen Dang Thuy Duong nặng lòng quá=))))))))))))),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05964,1831,Tao cừ tao ỉa chảy,0,0,0,0,0,0,negative,disgust,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09008,1832,Rưa cai k nay đi anh ưi =))),1,1,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_046,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02454,1833,tình hình anh em đánh,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_025,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08522,1834,Nguyễn Phương Thảo bách quỷ tập đó bn,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_043,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02987,1835,toàn dân đồng lòng chống dịch chiến thắng dịch bệnh covid 9 dân tộc việt nam chiến thắng cố cố vn,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_015,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
