sample_id,source_row,adjudication_required,disagreement_fields,adjudicated_fields_recorded
fresh_visobert_00311,2657,1,emotion,emotion
fresh_visobert_10323,2658,0,,none
fresh_visobert_04672,2659,0,,none
fresh_visobert_04051,2660,0,,none
fresh_visobert_03862,2661,0,,none
fresh_visobert_09051,2662,1,mocking|emotion,"mocking,emotion"
fresh_visobert_11596,2663,1,implicit_sentiment|emotion,"implicit_sentiment,emotion"
fresh_visobert_01040,2664,0,,none
fresh_visobert_02815,2665,1,emotion,emotion
fresh_visobert_08286,2666,0,,none
fresh_visobert_03726,2667,0,,none
fresh_visobert_05419,2668,0,,none
fresh_visobert_02482,2669,1,polarity|emotion,"polarity,emotion"
fresh_visobert_04805,2670,0,,none
fresh_visobert_06718,2671,0,,none
fresh_visobert_02312,2672,1,emotion,emotion
fresh_visobert_10781,2673,0,,none
fresh_visobert_02489,2674,0,,none
fresh_visobert_09432,2675,0,,none
fresh_visobert_05340,2676,0,,none
fresh_visobert_05998,2677,1,implicit_sentiment,implicit_sentiment
fresh_visobert_09492,2678,1,polarity,polarity
fresh_visobert_09425,2679,0,,none
fresh_visobert_07113,2680,0,,none
fresh_visobert_11182,2681,0,,none
fresh_visobert_00383,2682,1,idiom_figurative,idiom_figurative
fresh_visobert_09362,2683,0,,none
fresh_visobert_08547,2684,1,mocking,mocking
fresh_visobert_04596,2685,0,,none
fresh_visobert_08201,2686,0,,none
fresh_visobert_03251,2687,1,mocking|emotion,"mocking,emotion"
fresh_visobert_00441,2688,0,,none
fresh_visobert_04725,2689,0,,none
fresh_visobert_03759,2690,0,,none
fresh_visobert_01912,2691,0,,none
fresh_visobert_05032,2692,0,,none
fresh_visobert_03616,2693,0,,none
fresh_visobert_08169,2694,0,,none
fresh_visobert_08119,2695,0,,none
fresh_visobert_10938,2696,1,code_switching,code_switching
fresh_visobert_10414,2697,0,,none
fresh_visobert_02683,2698,0,,none
fresh_visobert_10792,2699,0,,none
fresh_visobert_01498,2700,1,emotion,emotion
fresh_visobert_08490,2701,0,,none
fresh_visobert_04847,2702,0,,none
fresh_visobert_08574,2703,0,,none
fresh_visobert_02133,2704,0,,none
fresh_visobert_08804,2705,0,,none
fresh_visobert_01611,2706,1,polarity,polarity
fresh_visobert_00899,2707,0,,none
fresh_visobert_09553,2708,1,implicit_sentiment,implicit_sentiment
fresh_visobert_07062,2709,1,polarity,polarity
fresh_visobert_09433,2710,0,,none
fresh_visobert_11478,2711,0,,none
fresh_visobert_05837,2712,1,code_switching,code_switching
fresh_visobert_06623,2713,1,emotion,emotion
fresh_visobert_11574,2714,0,,none
fresh_visobert_08324,2715,0,,none
fresh_visobert_10997,2716,0,,none
fresh_visobert_06784,2717,1,emotion,emotion
fresh_visobert_11517,2718,0,,none
fresh_visobert_03048,2719,0,,none
fresh_visobert_05854,2720,0,,none
fresh_visobert_02662,2721,0,,none
fresh_visobert_08131,2722,0,,none
fresh_visobert_11567,2723,0,,none
fresh_visobert_00172,2724,0,,none
fresh_visobert_06255,2725,1,implicit_sentiment,implicit_sentiment
fresh_visobert_08296,2726,1,emotion,emotion
fresh_visobert_05616,2727,0,,none
fresh_visobert_07775,2728,1,sarcasm,sarcasm
fresh_visobert_01346,2729,0,,none
fresh_visobert_05795,2730,1,emotion,emotion
fresh_visobert_11346,2731,1,implicit_sentiment,implicit_sentiment
fresh_visobert_07951,2732,0,,none
fresh_visobert_09320,2733,1,polarity,polarity
fresh_visobert_09545,2734,0,,none
fresh_visobert_05452,2735,0,,none
fresh_visobert_03213,2736,0,,none
fresh_visobert_06734,2737,0,,none
fresh_visobert_11166,2738,0,,none
fresh_visobert_09566,2739,0,,none
fresh_visobert_03124,2740,1,implicit_sentiment|mocking,"implicit_sentiment,mocking"
fresh_visobert_09366,2741,0,,none
fresh_visobert_04225,2742,0,,none
fresh_visobert_06373,2743,0,,none
fresh_visobert_06672,2744,0,,none
fresh_visobert_00797,2745,0,,none
fresh_visobert_00168,2746,0,,none
fresh_visobert_09290,2747,0,,none
fresh_visobert_11249,2748,0,,none
fresh_visobert_11821,2749,0,,none
fresh_visobert_03788,2750,0,,none
fresh_visobert_05822,2751,0,,none
fresh_visobert_02023,2752,0,,none
fresh_visobert_04684,2753,0,,none
fresh_visobert_07097,2754,0,,none
fresh_visobert_07349,2755,0,,none
fresh_visobert_08078,2756,0,,none
fresh_visobert_05898,2757,0,,none
fresh_visobert_11162,2758,1,code_switching|mocking|polarity,"code_switching,mocking,polarity"
fresh_visobert_09705,2759,0,,none
fresh_visobert_08661,2760,1,emotion,emotion
fresh_visobert_09647,2761,0,,none
fresh_visobert_09062,2762,0,,none
fresh_visobert_07607,2763,0,,none
fresh_visobert_07131,2764,0,,none
fresh_visobert_10594,2765,0,,none
fresh_visobert_01559,2766,0,,none
fresh_visobert_02253,2767,1,emotion,emotion
fresh_visobert_00514,2768,1,polarity,polarity
fresh_visobert_09326,2769,1,emotion,emotion
fresh_visobert_00929,2770,1,emotion,emotion
fresh_visobert_05460,2771,0,,none
fresh_visobert_08948,2772,1,emotion,emotion
fresh_visobert_05679,2773,0,,none
fresh_visobert_08733,2774,0,,none
fresh_visobert_11519,2775,0,,none
fresh_visobert_10047,2776,0,,none
fresh_visobert_00855,2777,0,,none
fresh_visobert_10797,2778,1,idiom_figurative,idiom_figurative
fresh_visobert_10794,2779,0,,none
fresh_visobert_03898,2780,0,,none
fresh_visobert_02374,2781,0,,none
fresh_visobert_03550,2782,0,,none
fresh_visobert_00729,2783,1,idiom_figurative,idiom_figurative
fresh_visobert_03942,2784,0,,none
fresh_visobert_07477,2785,1,polarity,"polarity,sarcasm"
fresh_visobert_00417,2786,0,,none
fresh_visobert_00549,2787,0,,none
fresh_visobert_06261,2788,0,,none
fresh_visobert_07302,2789,0,,none
fresh_visobert_01360,2790,0,,none
fresh_visobert_01666,2791,1,polarity|emotion,"polarity,emotion"
fresh_visobert_03023,2792,0,,none
fresh_visobert_04777,2793,1,emotion,emotion
fresh_visobert_04283,2794,1,emotion,emotion
fresh_visobert_07208,2795,0,,none
fresh_visobert_03498,2796,0,,none
fresh_visobert_00089,2797,0,,none
fresh_visobert_11130,2798,1,emotion,emotion
fresh_visobert_03802,2799,1,polarity|emotion,"polarity,emotion"
fresh_visobert_08307,2800,1,polarity,polarity
fresh_visobert_02319,2801,0,,none
fresh_visobert_02833,2802,1,polarity,polarity
fresh_visobert_10548,2803,1,polarity,polarity
fresh_visobert_10186,2804,0,,none
fresh_visobert_08792,2805,1,code_switching,code_switching
fresh_visobert_01231,2806,1,mocking|emotion,"mocking,emotion"
fresh_visobert_06534,2807,1,code_switching,code_switching
fresh_visobert_06999,2808,1,implicit_sentiment|idiom_figurative,"implicit_sentiment,idiom_figurative"
fresh_visobert_04809,2809,1,polarity,polarity
fresh_visobert_01773,2810,0,,none
fresh_visobert_02783,2811,0,,none
fresh_visobert_04250,2812,0,,none
fresh_visobert_03963,2813,0,,none
fresh_visobert_01767,2814,1,implicit_sentiment|polarity|emotion,"implicit_sentiment,polarity,emotion"
fresh_visobert_07705,2815,0,,none
fresh_visobert_02730,2816,1,code_switching,code_switching
fresh_visobert_10010,2817,0,,none
fresh_visobert_10959,2818,0,,none
fresh_visobert_02538,2819,0,,none
fresh_visobert_05208,2820,1,code_switching,code_switching
fresh_visobert_11966,2821,1,emotion,emotion
fresh_visobert_00761,2822,0,,none
fresh_visobert_06138,2823,1,polarity|emotion,"polarity,emotion"
fresh_visobert_02521,2824,1,emotion,emotion
fresh_visobert_02289,2825,1,polarity,polarity
fresh_visobert_09532,2826,0,,none
fresh_visobert_07446,2827,0,,none
fresh_visobert_09101,2828,0,,none
fresh_visobert_05395,2829,1,emotion,emotion
fresh_visobert_04457,2830,0,,none
fresh_visobert_01090,2831,0,,none
fresh_visobert_05845,2832,0,,none
fresh_visobert_03690,2833,1,implicit_sentiment|polarity|emotion,"implicit_sentiment,polarity,emotion"
fresh_visobert_03971,2834,0,,none
fresh_visobert_09564,2835,1,polarity,polarity
fresh_visobert_04081,2836,0,,none
fresh_visobert_06600,2837,1,mocking|emotion,"mocking,emotion"
fresh_visobert_10471,2838,0,,none
fresh_visobert_11171,2839,0,,none
fresh_visobert_09794,2840,0,,none
fresh_visobert_03486,2841,1,implicit_sentiment|code_switching,"implicit_sentiment,code_switching"
fresh_visobert_03779,2842,1,emotion,emotion
fresh_visobert_10152,2843,0,,none
fresh_visobert_08560,2844,0,,none
fresh_visobert_04321,2845,1,idiom_figurative,"idiom_figurative,sarcasm"
fresh_visobert_06607,2846,1,implicit_sentiment|code_switching,"implicit_sentiment,code_switching"
fresh_visobert_00959,2847,1,code_switching,code_switching
fresh_visobert_09988,2848,0,,none
fresh_visobert_04271,2849,0,,none
fresh_visobert_05824,2850,1,idiom_figurative|polarity,"idiom_figurative,polarity"
fresh_visobert_11484,2851,1,polarity,polarity
fresh_visobert_07057,2852,1,emotion,emotion
fresh_visobert_05214,2853,0,,none
fresh_visobert_05742,2854,0,,none
fresh_visobert_01967,2855,0,,none
fresh_visobert_07625,2856,0,,none
fresh_visobert_01784,2857,0,,none
fresh_visobert_11807,2858,1,idiom_figurative|polarity,"idiom_figurative,polarity"
fresh_visobert_03285,2859,0,,none
fresh_visobert_06663,2860,1,polarity,polarity
fresh_visobert_04289,2861,1,idiom_figurative,idiom_figurative
fresh_visobert_11747,2862,0,,none
fresh_visobert_02020,2863,0,,none
fresh_visobert_07405,2864,0,,none
fresh_visobert_10511,2865,0,,none
fresh_visobert_02747,2866,0,,none
fresh_visobert_05638,2867,0,,none
fresh_visobert_02714,2868,0,,none
fresh_visobert_08507,2869,0,,none
fresh_visobert_05215,2870,0,,none
fresh_visobert_04226,2871,0,,none
fresh_visobert_00733,2872,0,,none
fresh_visobert_00471,2873,0,,none
fresh_visobert_01086,2874,1,idiom_figurative,idiom_figurative
fresh_visobert_08074,2875,1,code_switching,code_switching
fresh_visobert_02013,2876,1,code_switching,code_switching
fresh_visobert_00814,2877,0,,none
fresh_visobert_11667,2878,0,,none
fresh_visobert_00546,2879,1,polarity,polarity
fresh_visobert_11558,2880,0,,none
fresh_visobert_10042,2881,0,,none
fresh_visobert_09943,2882,0,,none
fresh_visobert_02576,2883,0,,none
fresh_visobert_05204,2884,0,,none
fresh_visobert_05393,2885,0,,none
fresh_visobert_00552,2886,1,emotion,emotion
fresh_visobert_10955,2887,0,,none
fresh_visobert_10287,2888,0,,none
fresh_visobert_08929,2889,0,,none
fresh_visobert_00432,2890,1,implicit_sentiment|polarity|emotion,"implicit_sentiment,polarity,emotion"
fresh_visobert_10710,2891,1,emotion,emotion
fresh_visobert_05245,2892,0,,none
fresh_visobert_04121,2893,1,polarity|emotion,"polarity,emotion"
fresh_visobert_00326,2894,0,,none
fresh_visobert_03817,2895,1,mocking,mocking
fresh_visobert_11827,2896,1,mocking|polarity,"mocking,polarity"
fresh_visobert_00035,2897,0,,none
fresh_visobert_09232,2898,1,emotion,emotion
fresh_visobert_04688,2899,1,mocking,mocking
fresh_visobert_04951,2900,0,,none
fresh_visobert_00878,2901,1,emotion,emotion
fresh_visobert_04936,2902,0,,none
fresh_visobert_00751,2903,1,code_switching|polarity|emotion,"code_switching,polarity,emotion"
fresh_visobert_04458,2904,1,code_switching,code_switching
fresh_visobert_02527,2905,1,polarity,polarity
fresh_visobert_10556,2906,0,,none
fresh_visobert_10762,2907,0,,none
fresh_visobert_11348,2908,1,implicit_sentiment,implicit_sentiment
fresh_visobert_06675,2909,0,,none
fresh_visobert_05690,2910,1,mocking|emotion,"mocking,emotion"
fresh_visobert_06004,2911,1,polarity,"polarity,sarcasm"
fresh_visobert_02571,2912,0,,none
fresh_visobert_00025,2913,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_01679,2914,0,,none
fresh_visobert_04568,2915,1,code_switching,code_switching
fresh_visobert_09000,2916,0,,none
fresh_visobert_10228,2917,0,,none
fresh_visobert_03567,2918,0,,none
fresh_visobert_07527,2919,0,,none
fresh_visobert_04412,2920,1,mocking|emotion,"mocking,emotion"
fresh_visobert_02384,2921,0,,none
fresh_visobert_07129,2922,1,emotion,emotion
fresh_visobert_08348,2923,0,,none
fresh_visobert_04098,2924,1,idiom_figurative,idiom_figurative
fresh_visobert_01805,2925,0,,none
fresh_visobert_10274,2926,0,,none
fresh_visobert_11026,2927,0,,none
fresh_visobert_05431,2928,0,,none
fresh_visobert_08589,2929,1,code_switching,code_switching
fresh_visobert_03018,2930,0,,none
fresh_visobert_02688,2931,1,idiom_figurative,idiom_figurative
fresh_visobert_03254,2932,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_01245,2933,1,polarity|emotion,"polarity,emotion"
fresh_visobert_11951,2934,0,,none
fresh_visobert_11751,2935,0,,none
fresh_visobert_08645,2936,0,,none
fresh_visobert_01237,2937,0,,none
fresh_visobert_03931,2938,1,implicit_sentiment|idiom_figurative,"implicit_sentiment,idiom_figurative"
fresh_visobert_03233,2939,0,,none
fresh_visobert_09007,2940,0,,none
fresh_visobert_11844,2941,0,,none
fresh_visobert_00628,2942,0,,none
fresh_visobert_07318,2943,0,,none
fresh_visobert_00399,2944,1,polarity|emotion,"polarity,emotion"
fresh_visobert_03941,2945,0,,none
fresh_visobert_02809,2946,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_06556,2947,0,,none
fresh_visobert_06197,2948,0,,sarcasm
fresh_visobert_11217,2949,0,,none
fresh_visobert_11498,2950,0,,none
fresh_visobert_10704,2951,1,emotion,"emotion,sarcasm"
fresh_visobert_05282,2952,0,,none
fresh_visobert_10000,2953,1,polarity|emotion,"polarity,emotion"
fresh_visobert_03234,2954,0,,none
fresh_visobert_06042,2955,0,,none
fresh_visobert_09679,2956,0,,none
fresh_visobert_04327,2957,0,,none
fresh_visobert_03563,2958,0,,none
fresh_visobert_06058,2959,0,,none
fresh_visobert_06178,2960,0,,none
fresh_visobert_01972,2961,0,,none
fresh_visobert_11083,2962,0,,none
fresh_visobert_09675,2963,0,,none
fresh_visobert_07604,2964,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_02629,2965,0,,none
fresh_visobert_02009,2966,1,code_switching,code_switching
fresh_visobert_03309,2967,1,polarity,polarity
fresh_visobert_04476,2968,0,,none
fresh_visobert_07632,2969,0,,none
fresh_visobert_00274,2970,1,idiom_figurative,idiom_figurative
fresh_visobert_10357,2971,0,,none
fresh_visobert_05150,2972,0,,none
fresh_visobert_02039,2973,0,,none
fresh_visobert_06743,2974,0,,none
fresh_visobert_05906,2975,0,,none
fresh_visobert_03547,2976,0,,none
fresh_visobert_00845,2977,1,polarity,polarity
fresh_visobert_02863,2978,0,,none
fresh_visobert_10910,2979,0,,none
fresh_visobert_01216,2980,0,,none
fresh_visobert_02696,2981,0,,none
fresh_visobert_04785,2982,0,,none
fresh_visobert_07137,2983,0,,none
fresh_visobert_08239,2984,1,emotion,emotion
fresh_visobert_11139,2985,1,emotion,emotion
fresh_visobert_09868,2986,0,,none
fresh_visobert_06505,2987,0,,none
fresh_visobert_11678,2988,0,,none
fresh_visobert_04854,2989,0,,none
fresh_visobert_00690,2990,0,,none
fresh_visobert_10499,2991,0,,none
fresh_visobert_00310,2992,0,,none
fresh_visobert_02825,2993,0,,none
fresh_visobert_02679,2994,1,idiom_figurative|polarity,"idiom_figurative,polarity"
fresh_visobert_09143,2995,0,,none
fresh_visobert_10635,2996,1,implicit_sentiment,implicit_sentiment
fresh_visobert_07386,2997,0,,none
fresh_visobert_01615,2998,0,,none
fresh_visobert_00123,2999,1,implicit_sentiment|idiom_figurative,"implicit_sentiment,idiom_figurative"
fresh_visobert_02564,3000,0,,none
fresh_visobert_00912,3001,0,,none
fresh_visobert_04566,3002,0,,none
fresh_visobert_06458,3003,1,emotion,"emotion,sarcasm"
fresh_visobert_03359,3004,0,,none
fresh_visobert_08794,3005,0,,none
fresh_visobert_07847,3006,0,,none
fresh_visobert_05932,3007,0,,none
fresh_visobert_00009,3008,1,idiom_figurative|emotion,"idiom_figurative,emotion,sarcasm"
fresh_visobert_01424,3009,0,,none
fresh_visobert_03738,3010,0,,none
fresh_visobert_03991,3011,1,mocking|emotion,"mocking,emotion"
fresh_visobert_00022,3012,1,emotion,emotion
fresh_visobert_07795,3013,1,mocking,mocking
fresh_visobert_09626,3014,1,code_switching,code_switching
fresh_visobert_03834,3015,1,polarity|emotion,"polarity,emotion"
fresh_visobert_02031,3016,0,,none
fresh_visobert_03926,3017,0,,none
fresh_visobert_07380,3018,1,idiom_figurative,idiom_figurative
fresh_visobert_00885,3019,0,,none
fresh_visobert_08968,3020,0,,none
fresh_visobert_08149,3021,0,,none
fresh_visobert_07844,3022,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_11804,3023,1,idiom_figurative,idiom_figurative
fresh_visobert_06032,3024,1,mocking|emotion,"mocking,emotion"
fresh_visobert_02589,3025,0,,none
fresh_visobert_02010,3026,0,,none
fresh_visobert_03274,3027,1,emotion,"emotion,sarcasm"
fresh_visobert_07194,3028,1,mocking|emotion,"mocking,emotion"
fresh_visobert_08520,3029,0,,none
fresh_visobert_09327,3030,0,,none
fresh_visobert_08352,3031,0,,none
fresh_visobert_07195,3032,1,mocking,mocking
fresh_visobert_00364,3033,0,,none
fresh_visobert_06189,3034,0,,none
fresh_visobert_08154,3035,1,emotion,emotion
fresh_visobert_07173,3036,0,,none
fresh_visobert_00587,3037,0,,none
fresh_visobert_07237,3038,1,mocking,mocking
fresh_visobert_07155,3039,0,,none
fresh_visobert_02711,3040,0,,none
fresh_visobert_01825,3041,0,,none
fresh_visobert_08176,3042,0,,none
fresh_visobert_06953,3043,1,code_switching|polarity|emotion,"code_switching,polarity,emotion"
fresh_visobert_09628,3044,0,,none
fresh_visobert_01623,3045,0,,none
fresh_visobert_08695,3046,0,,none
fresh_visobert_06834,3047,1,polarity,polarity
fresh_visobert_11191,3048,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_08672,3049,1,code_switching,code_switching
fresh_visobert_08913,3050,0,,none
fresh_visobert_09390,3051,0,,none
fresh_visobert_06843,3052,1,emotion,emotion
fresh_visobert_04487,3053,1,idiom_figurative,idiom_figurative
fresh_visobert_07864,3054,0,,none
fresh_visobert_04863,3055,0,,none
fresh_visobert_08783,3056,0,,none
fresh_visobert_07160,3057,1,implicit_sentiment,implicit_sentiment
fresh_visobert_04657,3058,0,,none
fresh_visobert_01942,3059,0,,none
fresh_visobert_06076,3060,0,,none
fresh_visobert_02924,3061,1,mocking|emotion,"mocking,emotion"
fresh_visobert_05782,3062,1,emotion,emotion
fresh_visobert_06934,3063,0,,none
fresh_visobert_04474,3064,1,mocking,mocking
fresh_visobert_00328,3065,1,implicit_sentiment|mocking|polarity|emotion,"implicit_sentiment,mocking,polarity,emotion"
fresh_visobert_09028,3066,0,,none
fresh_visobert_10087,3067,1,implicit_sentiment,implicit_sentiment
fresh_visobert_05007,3068,0,,none
fresh_visobert_09975,3069,0,,none
fresh_visobert_09843,3070,0,,none
fresh_visobert_09060,3071,1,mocking,mocking
fresh_visobert_04030,3072,0,,none
fresh_visobert_02692,3073,1,mocking|emotion,"mocking,emotion"
fresh_visobert_00653,3074,1,idiom_figurative,idiom_figurative
fresh_visobert_00146,3075,0,,none
fresh_visobert_08855,3076,0,,none
fresh_visobert_04811,3077,0,,none
fresh_visobert_01576,3078,1,emotion,emotion
fresh_visobert_03681,3079,0,,none
fresh_visobert_01997,3080,1,code_switching,code_switching
fresh_visobert_04714,3081,0,,none
fresh_visobert_01855,3082,0,,none
fresh_visobert_03833,3083,1,idiom_figurative,idiom_figurative
