id,comment,label
train_012658,Dùng ổn định cho shop 5 sao,positive
train_005817,"Form giày bị móp 
Hộp đựng bị móp trong quá trình vận chuyển",neutral
train_003093," Đóng gói sản phẩm rất đẹp và chắc chắn
Đang dùng thử ko pk kết quả ra s",positive
train_012920, Tôi Không hài lòng. Lần sau có đóng hàng gửi khách shop để ý kiểm tra hàng cảm ơn.,neutral
train_006489,Chất giày đẹp hợp với giá tiền,positive
train_015001,"Sim 4g tốc độ cao 10 số khá đẹp, data được 2gb/ngày xài tẹt không hết dung lượng. nghe gọi chất lượng tốt, ở Hà Nội nên sóng sánh ổn định, xài thoải mái. 
Hàng tháng không phải nạp tiền. ",positive
train_007024,Khăn trắng khổ to. Chưa dùng nên k biết có mềm và hút nước k,neutral
train_009734, Đóng gói sản phẩm rất đẹp và chắc chắn có điều shop ko cho kiểm hàng  khó xử. Em muốn hủy đơn vì bên shop có kiểu giày khác đc hơn.  Chất lượng sản phẩm tuyệt vời,positive
train_000737,Đã mua ở shop 2 lầnhết tuyp là da mịn màng rất thích,positive
train_000302,Hàng đẹp.shop phục vụ tốt.thanks you shop,positive
train_002532,chúng mày làm ăn thất đức vậy thì k tồn tại lâu được đâu..tao đặt 2 cái miếng chống thấm chúng mày chốt đơn chốt tiền 2 cái mà chỉ gửi cho tao 1 cái. tao gọi phản hồi từ thứ 2 chúng mày hẹn 2 ngày sẽ gọi lại để trả tiền hoặc gửi thêm hàng cho tao hôm nay là mấy cái 2 ngày rồi. dịt con mẹ nhà chúng mày nhé,negative
train_014174,Shop phục vụ khá tốt Shop phục vụ rất tốt,positive
train_003474,Chất lượng sản phẩm tốt giao hàng rất nhanh 😊😊😊 Giống hệt hình luôn ạ😃,positive
train_012188,Mèo nhà mình rất thích Laze :3,positive
train_005835, Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền. Iu cực kỳ lun. Thích lắm lun 😍😍😍😘😘😘😘,positive
train_011784, Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất chậm bù lại sp số lượng lớn giá sỉ nhưng đóng gói sạch sẽ ghi chú rõ ràng để nhân viên giao hàng nhẹ tay với sp  Shop phục vụ rất tốt,positive
train_005093,sản phẩm cay mắt hơn những gel thông thường xài chưa thấy thay đổi gì,neutral
train_015361,Mình thích mùi Đào hơn cả 2 không giữ hương được lâu lắm trên da mình dù gì cũng tiền nào của đó nên không đòi hỏi gì nhiều. Bao bì dễ thương nhỏ gọn mang theo touch up tiện,neutral
train_003535,Ưng ý lắm ạ. Rất đáng tiền. Thời gian giao hàng rất nhanh,positive
train_003795,.bt,neutral
train_016077,Quá đẹp so với giá 😍,positive
train_009896, Đóng gói sản phẩm rất đẹp và chắc chắn. Thực sự rất hài lòng. Tư vấn nhiệt tình lịch sự. 5sao *****,positive
train_012136, Chất lượng sản phẩm tuyệt vời mỗi tội giao hàng quá lâu ,positive
train_006007,Phấn mịn kiềm dầu tốt. 😊,positive
train_014438,Miếng lót mỏng và bị lỗi nhiều.,negative
train_005911,Check ma vach ko thay thong tin . Ko biet cho may sao luon.,neutral
train_001721,Son đểu kém chất lượng.,negative
train_015621, Chất lượng sản phẩm tuyệt vời.nhận xong rất ưng ý.giao hàng nhanh.kim chạy đủ.chống nước ok.thanks shop,positive
train_012230,Không giống mô tả Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ ko tới nơi tới chốn trốn hoài :v Thời gian giao hàng rất nhanh,negative
train_004145,Chất lượng sản phẩm tuyệt vờihình đúng mẫuShop phục vụ rất tốt vừa rẻ vừa đẹp,positive
train_002318,Da hơi ngăm dùng cushion hay kem nền có tông sáng thì sài màu 1.5 là ok nha . Hơi sáng xíu nhưng bù lại lúc đánh phấn mắt lên là tuyệt vời luôn . ,positive
train_001746, Chất lượng sản phẩm kém hàng bị lỗi khá nhiều em hơi thất vọng ,negative
train_002174,Giày rất dởm k nên mua. Mới mang dc 3 ngày đã bong keo tùm lum giá thật mà để 299k thì chó mua cho ,negative
train_003246, Đóng gói sản phẩm rất đẹp và chắc chắn. Giao hàng nhanh. Thank Shop!,positive
train_000392,quần size 34 mà ống chật hơn quần mua ở chợtúi cũng ngắn nữanhét điện thoại mà lòi ra ngoài.,negative
train_009140,Mua usb 3.0 nhận được hình ảnh giống khi kiểm tra thông tin và tốc độ đây cái miếng màu xanh là dán lên để giống với loại xịn yêu cầu shop kiểm tra lại đổi cho tôi. Số tôi 0971881234,negative
train_013691,Đồ dởm. Áo rộng quần thì bé. Giật thì lem màu bẩn kinh.  Chất lượng sản phẩm rất kém,negative
train_007617,shop nch dễ thương qtr😍😍,positive
train_001246,Quá tệ. Thất vọng quá. Bỏ ra gần 100k mà hàng về lại kém như vậy. Thất. Vọng.,negative
train_005734, Đóng gói sản phẩm rất đẹp và chắc chắn. Phần màu xanh ko phải đá như mô tả mà bằng nhựa thôi có điều cũng khá bóng đeo lên tay đẹp. Mua 2 đồng hồ được giảm giá 10% nhập mã km giảm thêm 10% shop còn tặng thêm 1 đôi bông tai xinh xắn cám ơn shop nha!,positive
train_010676,Thẻ to bé rất thích chơi,neutral
train_000679,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Sách được bọc đẹp Shop có tâm",positive
train_002006,Bao bì trên keo hok đúng như trên web hãng. 4 nút tròn phải ở đầu chứ hok phải đuôi.,neutral
train_007463,Đi êm chân lắm. Dáng lên chân cũng đẹp nữa. Thank shop nhé,positive
train_010590,sữa rửa mặt có  bề ngoài khác hoàn toàn .Mình không rõ nó là hàng thật hay giả,negative
train_013153,Sản phẩm giá rẻ dùng thấy cũng ok. Lần sau sẽ ủng hộ shop tiếp con m hơn 6kg mặc size M rộng thoải mái các mom ạ giao hàng rất nhanh ,positive
train_003362,Cục sạc này dỡ quá ko như mọi người nghĩ đâu sạc điện thoại chưa đầy là pin hết rồi ,negative
train_004470,Ưng ý lắm ạ... shop chăm sóc khách hàng cực kỳ dễ cưng.,positive
train_002121,Có hơi lỗi về hoàn thiện nhưng chấp nhận được. Sử dụng tốt.,positive
train_014634,Gói ỉu không giòn,negative
train_010401,"Mới mua chưa dùng nên chưa biết có tốt ko, sẽ ủng hộ tiếp nếu có hiệu quả có tặng quà nhỏ xinh 
Shop phục vụ rất tốt",positive
train_004626,"Đồng hồ rất đẹp, hàng y hình.
Lại còn tặng pin đi kèm nữa. Quá đẹp và tiện lợi.
Cảm thấy sản phẩm này rất đáng tiền và ưng ý.
Shop tư vấn nhiệt tình, dễ thương <3
Sẽ ủng hộ shop dài dài 😍",positive
train_004375,Giao hàng ko đúng mẫu chọn. Đã nói rõ con gái mà đưa toàn mầu con trai. Thất vọng ,negative
train_005025,Chất son cực mềm cực thích màu lại xinh lắm thích quá đi mua hàng lần 2 ở ship vẫn chim ưng nma shop nên đóng hàng vào hộp chứ bọc có 1c túi bên ngoài dễ bị rách lắm,positive
train_010708, Thời gian giao hàng rất nhanh. Giày đi êmnhẹ. Rất đáng tiền,positive
train_005792,Sách mình nhận bị cong quăng góc và nhiều tranh bị dập lỗi.,negative
train_006122, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt sản phẩm y hình,positive
train_011084, Chất lượng sản phẩm kémSau 2 ngày sử dụng thì thấy lúc xài dc lúc ko. Lúc phun lúc ko phun. Ko hiểu lí do tại sao ????,negative
train_001987,"Mình đặt mua những thứ sau:1. Mứt Việt quất Berrino: ok
2. Rum ISC: ok
3. Đường nâu 500g: tệ. Gói đường nhìn như chảy nước đến nơi. 
4. Mứt dưa gang trong ORO: sp nguyên hộp. 
Nhưng date từ tháng 11-2017 và hạn sử dụng là tháng 11-2018. Còn chưa đầy 1 tháng nữa là hết hạn. Bán hàng có tâm quá xá luôn
Chốt lại: không mua hàng ở đây nữa :)",neutral
train_008314,nhu cuc cuc,negative
train_014201,Đẹp. Giao hàng nhanh,positive
train_002071,Máy bị bể ở góc,negative
train_006609,Vải thun k phải vải cotton k đẹp như hình,negative
train_013727,Bass tốt trong phòng nghe to rõ ko rè ko nghĩ xài nguồn usb mà nghe tốt vậy,positive
train_009785,Giòn thơm và rất ngontư vấn nhiệt tìnhsẽ ủng hộ dài dài 👍👍👍 Shop phục vụ rất tốt,positive
train_014993,Mua hai đôi mà hết một đôi sai rồi. 2 chiếc phải luôn sao khách hàng mang được ,negative
train_001729,đặt lần đầu thì ko cộm nhưng bị trào ít ra ngoài. đặt lần 2 thì hơi cộm thế nào ý. mk chưa biết đặt😌 Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,positive
train_009695,chất lượng sạc dự phòng k như quảng cáo.dùng quá nhanh hết pin.,negative
train_011767,Đặt cái đèn 50k mà giao thứ 38k. Ib muốn cháy máy mà shop không rep. Chưa thấy shop nào như cái shop này. Lần đầu tiên mua đồ gặp vậy luôn á. Biết vậy từ đầu đã không mua ủng hộ. Mua shop khác còn tốt hơn ,neutral
train_015130, Chất lượng sản phẩm kém. Sai màu ,negative
train_012852,"Huawei Matebook tốt quá, chỉ có điều là mình không đủ tiền thôi",neutral
train_015355,"Nếu mất tiền thì mua bản premium của Avira , dùng khỏi chê luôn .",neutral
train_014885,Mua ve ko dam mang luon .Quai dep chiec lon .Chiec nho .Hoi doi sp lai ko thay shopee tra loi .Ko hai long .,positive
train_006459, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.sản phẩm tốt,positive
train_002042,"""Buồn ơi là buồn,,?))""",neutral
train_016061,đặt số nhỏ giao số lớn.ko giống mẫu,negative
train_014696,"Tôi đã nhận đc hàng, sạo hôm sau lại gửi tiếp 1 cái nữa là Sao nên tôi ko nhận. 
",neutral
train_007713,Ơ hờ yêu quák còn gì nói luôn shop ơi💌💌💌💌💌💌💌💌,positive
train_000237,Mình mới mua thấy tiện là có thể sạc pin để cầm đi được sử dụng.Nhưng vắt đau lắm thay cái cao su của media hoặc unimon thì đỡ đau hơn.  Nhưng không tự động thả ra phải nhấn nút cứ hút vào liên tục thôi. Lâu lâu sử dụng thì được.,negative
train_010445,Giao hàng nhanh. Shop nhiệt tình nhưng shope làm ăn chậm ,positive
train_007495,Hàng tốt trong tầm giá.,positive
train_005362,Giao hàng đặt 1 tuần mới nhận được,negative
train_004947,1 sao làm ăn vớ vẩn.,negative
train_005993,Đóng gói khá đẹp ,positive
train_001627,Nhận được hàng nhanh đã uống thử 1 gói cảm ơn shop,positive
train_000239,ủa chứ bán kính mà không có phụ kiện đi kèm vậy shop,negative
train_010904,Hàng chất lượng. Rất đẹp,positive
train_008908, Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Chất lượng sản phẩm tuyệt vời,positive
train_005055,Trên cả mong đợi ^^,positive
train_011830,Không giong như hình ,positive
train_015369,Tôi đã cân và thấy số buổi sáng số cân khác buổi chiều lại 1 số cân khác và muốn đổi trả sản phẩm,negative
train_001251,Giày đẹp  giống hình đi ôm chân rất thích rất đáng tiền giao hàng max nhanh  nch rất ok !!!,positive
train_002606,Chất liệu đẹp shop phục vụ tốt,positive
train_006841,Hàg oke lắm!đóg gói hàng cũg oke lun!,positive
train_004032,Giao hàng thì không kèm tất tặng . Buôn bán như kiểu treo đầu dê bán thịt chó vậy,negative
train_015776, Chất lượng sản phẩm  tốt. Em bé rất thích xem phù hợp bé 2-3 tuổi,positive
train_000485,Hàng đẹp ngoài mong đợi.rất ưng ý.có sz to hơn sẽ ủng hộ shop tiếp. Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,positive
train_010128,Sao diện thoại nhanh hết pin vậy Thấy pin vẫn đầy mà lại báo hết pin là Sao,neutral
train_002575," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Mong shop rep ib nhanh hơn ",positive
train_013320,K giống như mong đợi :/ ,negative
train_005862,Ko bao giờ tin đồ trên mạng ! Hình ảnh  với thực tế 1 trời 1 vực !,negative
train_007493,Gửi nhầm cái tất quần... đt nói nta gửi lại r bảo là sẽ gửi lại tất cho nta... nta gửi r lại k thấy tất quần kia đâu... làm ăn v à... nt thì nói bạn nhận đc rồi mà... cái tất k đáng bao nhiêu mà làm kiểu thấy ghét... nói nta trả lại hàng cho mk thì cx phải gửi hàng lại cho nta chứ... không có uy tín,negative
train_014563,Mình có vài chia sẻ: đầu tiên về việc giao hàng. Chỗ mình và chỗ shop cách là 2 quân giáp nhau mà đúng 1 tuần ship mới đưa hàng đến. Mình chịu.Thứ 2 là về sách: sách k đc mới mà méo ở cạnh bên trái bị nhăn khá nhiều. Thân!,negative
